timestamp,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
30:50.2,18295,12453,5865,11522,12018,3133,1520,275717
30:51.2,33347,1039,4207,4753,5737,2288,371,278533
30:52.2,115404,17218,15191,19224,7649,4147,1508,275717
30:53.2,433925,43962,7359,15607,20469,10377,3062,274181
30:54.2,295065,33770,7380,65064,36714,31451,5850,271621
30:55.2,190401,8530,24237,10517,46505,14933,3344,272389
30:56.2,20674,15331,6730,6837,3249,2100,1164,273157
30:57.2,51191,6061,2550,9274,13278,3705,568,277509
30:58.2,21311,3105,8819,10011,13573,2232,855,280069
30:59.2,85942,8641,8861,18575,4975,3122,941,276741
31:00.2,79309,24382,32376,56236,21115,11477,3443,278533
31:01.2,301873,19000,73424,46168,26644,12485,8998,275717
31:02.3,135773,2203,18069,20697,25467,3774,2859,273413
31:03.2,77199,12575,7302,24329,22784,11877,2383,277765
31:04.2,218271,26735,221808,47384,74694,31013,12192,277765
31:05.2,26509,14256,19061,7113,11369,3221,312,280069
31:06.2,18201,3648,5846,5180,7496,995,267,281861
31:07.2,80247,2069,6307,13049,8093,2356,462,279301
31:08.2,960804,320843,92575,51604,386559,38161,22114,281093
31:09.2,374298,36047,111781,35867,33277,7315,7244,278277
31:10.2,71175,12098,10134,24061,8045,3768,1306,275205
31:11.2,169408,38369,5897,26629,28474,7399,1917,275973
31:12.2,105717,56497,45920,42278,34204,5949,3055,274949
31:13.3,78693,34780,25633,15026,33453,3679,1617,278277
31:14.2,17402,1781,337,1834,5026,573,101,281093
31:15.2,573482,83324,131649,164037,135086,18646,5473,281861
31:16.2,132696,41364,22543,38551,36516,15424,2150,281861
31:17.2,131272,4110,17497,15851,12592,3217,1553,279045
31:18.2,299759,233219,136902,116388,133710,25904,4554,278533
31:19.2,217867,157595,23114,44293,65480,9307,1402,278277
31:20.2,40502,31387,700,51902,12472,5910,741,277765
31:21.2,25290,1583,4833,15089,7562,2169,869,280069
31:22.2,264009,53829,10555,24030,111653,10718,1795,281349
31:23.2,17626,6548,4272,7089,15885,2147,417,284421
31:24.2,24540,7388,2466,2628,3459,841,200,282629
31:25.2,1599623,45901,107697,142306,113783,35563,16069,279301
31:26.2,93599,6352,6458,6079,8121,6892,2212,275973
31:27.3,157155,119303,16490,37303,24053,6633,4953,271109
31:28.2,78408,13970,5573,3748,9301,1320,381,271621
31:29.2,427752,142757,445443,75668,117161,55879,18770,272645
31:30.2,27621,7949,8944,9151,13582,2170,392,275973
31:31.2,118859,30434,76366,21309,66303,25251,1940,279301
31:32.2,104246,7561,30481,60288,36667,13267,2645,281861
31:33.2,31310,11115,6815,9470,8951,2034,585,282885
31:34.2,1411888,134697,160747,83940,129724,56692,45347,279045
31:35.2,37117,14417,7509,9180,8447,4909,634,277509
31:36.2,103375,69676,12613,39036,28274,9423,4540,275973
31:37.2,102953,64790,26425,66057,61417,5479,2504,277509
31:38.3,686285,92508,93773,270613,250988,18687,11902,281093
31:39.2,87190,20699,14837,16677,8591,1114,620,279045
31:40.2,140477,90135,44711,26388,35969,11754,2189,278533
31:41.2,243041,11342,13493,50443,22406,14967,3910,275205
31:42.2,31169,3078,4358,3807,2025,1003,155,271109
31:43.2,358812,118246,27536,21701,49093,9635,2620,271621
31:44.2,146861,20961,50311,35199,45161,7239,1927,272645
31:45.3,44418,9547,6141,5863,11133,691,976,274949
31:46.2,62024,11552,27016,45337,43961,5309,2256,279813
31:47.2,55629,9007,17272,14709,10189,1895,448,281093
31:48.2,211183,30058,35255,38003,34887,13263,2395,279301
31:49.2,71277,33482,15846,22281,17036,4715,1238,279045
31:50.2,437362,122987,72347,30998,96499,29831,12016,276485
31:51.2,625167,192101,100660,211835,202973,30612,9407,277765
31:52.2,143012,20713,57772,70089,17358,6767,5337,276485
31:53.2,8890,2606,5176,2847,4591,636,147,277765
31:54.2,18520,439,3780,7768,5326,1166,170,277765
31:55.2,131923,23333,88751,43777,53900,18923,3152,279045
31:56.2,591337,224101,350514,289680,108403,28728,19286,276741
31:57.2,40072,8738,4394,4771,7165,1894,649,278277
31:58.2,435785,222039,25667,178267,60654,37981,12018,275717
31:59.2,24699,11666,8610,6996,11005,1793,1028,275973
32:00.2,9904,2600,1528,2062,2070,650,292,277509
32:01.2,346698,108429,72444,75692,86482,36805,7914,277509
32:02.2,116118,159097,49517,79756,42628,6079,2212,278533
32:03.3,224562,31242,4952,41777,21512,12133,2326,275717
32:04.2,217038,139252,31911,221515,166497,17362,9761,278277
32:05.2,153823,52841,84675,68132,71393,17801,7358,279301
32:06.2,917261,111817,43908,68791,55574,6669,3476,276741
32:07.2,245795,57254,82426,81531,13160,8940,4698,274949
32:08.2,844838,272179,36003,79735,165509,19915,12079,272389
32:09.2,213872,95340,35901,32941,60649,7902,4946,271621
32:10.3,124403,51941,66916,67532,17679,5220,2060,272389
32:11.2,20999,6100,2324,3724,1905,268,170,274181
32:12.2,144702,28528,32626,16714,33929,14433,2472,274437
32:13.2,418095,35755,157712,109355,186498,28502,5102,275717
32:14.2,25772,2155,9374,5501,10939,1979,570,278533
32:15.2,80861,9730,5098,11931,4132,2343,594,278277
32:16.2,38619,3084,9347,24941,14155,1639,853,279045
32:17.3,67301,9273,9685,2414,12027,2080,684,277509
32:18.2,25296,2463,1176,4370,1767,443,245,273413
32:19.2,65819,11797,9340,10232,7728,1543,810,275205
32:20.2,14797,1733,1909,3533,5322,2808,459,275205
32:21.3,151734,63102,100481,16142,64662,8137,1960,275973
32:22.2,183841,14964,48109,30590,39211,6498,2000,278533
32:23.2,20760,8930,4570,11025,5900,1592,1395,279813
32:24.2,16261,6893,5513,5527,6046,2809,1440,279045
32:25.2,57945,4279,7890,3505,8651,1653,2561,277765
32:26.2,108999,125949,54888,17090,30882,14826,3781,277509
32:27.2,73884,1693,5763,7902,7672,1293,378,275973
32:28.2,1716623,153880,23734,99794,113760,20685,10676,272645
32:29.2,358079,204081,42943,106664,305544,32464,3692,275973
32:30.2,295806,167596,66648,81476,113216,18461,13661,277509
32:31.2,322454,57449,113627,167987,178350,70880,11105,280069
32:32.2,7924,18317,7719,2672,4817,2567,551,282629
32:33.2,58550,9254,5904,6660,5701,3093,1090,278277
32:34.2,190053,42306,15536,30131,34796,11556,10585,277509
32:35.2,102974,44062,20853,30606,39370,15335,2134,276485
32:36.2,58378,15906,12191,8918,10474,3329,897,275973
32:37.2,87434,7255,6743,13817,8484,2207,1027,276485
32:38.2,38219,9035,12573,10798,11290,3451,962,277509
32:39.2,26799,6935,3082,9944,16444,3057,898,279045
32:40.2,194105,47437,43605,21079,49352,14868,4539,279813
32:41.2,913565,41649,255138,145413,104044,38483,8742,279813
32:42.2,116238,31099,10786,40485,72082,8952,1627,282117
32:43.2,16374,5484,4782,5662,2263,569,237,277509
32:44.2,41826,22176,9234,4627,10968,2344,459,276741
32:45.2,161782,45039,14804,18388,18310,11246,2936,276741
32:46.3,419651,27450,42063,51324,165605,39398,19930,276485
32:47.2,33977,6741,3988,9515,6175,3814,2597,277765
32:48.2,20619,9372,8086,16234,6151,909,258,278277
32:49.2,25222,11307,6289,6326,6772,1278,914,279813
32:50.2,11080,3432,2493,2841,2958,577,173,277765
32:51.2,160758,96845,66868,60598,27938,5953,2494,276485
32:52.2,14399,3741,5293,10781,5020,2883,1389,277509
32:53.2,192148,39267,8426,46798,51320,6939,2119,277765
32:54.2,12734,2133,414,2138,3281,481,110,278533
32:55.2,177760,41494,32486,65385,36339,8869,2404,279301
32:56.2,153011,54823,39590,31356,14999,10203,1757,276485
32:57.2,147821,35720,10571,6498,28248,10414,3602,275717
32:58.2,28924,20642,8727,6412,9352,2700,542,274949
32:59.2,43794,24425,6507,7284,3593,2357,1871,272389
33:00.2,780156,128372,170428,241367,143900,36147,19360,274437
33:01.2,9771,5501,2430,3881,1474,598,108,272645
33:02.2,18225,6195,16478,7329,17869,1597,568,275205
33:03.2,170300,32562,12774,12567,34098,6995,2897,278277
33:04.2,18910,4333,7168,1714,3780,380,330,278277
33:05.2,127272,13776,20236,45310,22344,20649,1622,279301
33:06.2,427879,212238,281411,257391,210627,41789,17523,277765
33:07.2,564957,528499,180757,61171,121249,48230,14286,276485
33:08.2,95778,8156,3838,10213,22798,7219,1403,277765
33:09.2,280690,10368,17785,31012,40849,20616,2094,277509
33:10.2,165784,73562,18674,14031,27903,11875,12986,275717
33:11.2,746693,815957,46471,129611,233492,36275,11629,276741
33:12.2,11847,10973,3627,5157,3687,4875,313,275973
33:13.2,91675,89763,24172,80580,83114,15174,4589,279045
33:14.2,160727,43293,13838,17428,26108,16240,2144,279045
33:15.2,13616,3309,4692,3729,2171,936,328,278277
33:16.2,90716,40315,16165,30387,40079,16423,4409,279813
33:17.2,345228,163505,100278,181344,274028,61067,22851,279813
33:18.2,203893,86716,15258,44011,35077,23624,3472,279813
33:19.2,82651,72972,16316,8118,7079,1294,1045,277765
33:20.2,594576,104135,302606,176679,151962,29095,14936,275973
33:21.2,46948,11775,2619,10193,20643,2540,659,275717
33:22.2,146121,46958,8730,25627,30253,9230,1890,275973
33:23.2,95093,7883,12934,33962,31775,7197,6663,281093
33:24.2,72016,4485,4564,13917,6355,1516,363,279301
33:25.2,47731,51180,17524,32328,13653,4893,2878,276485
33:26.2,7103,5255,1767,2429,3285,319,179,277765
33:27.2,108384,31434,11953,33232,23273,9109,2004,275973
33:28.2,37548,22277,33320,73346,27066,5265,1853,279301
33:29.3,313635,153956,23123,24062,50084,13226,5670,279045
33:30.2,256662,140165,35350,154981,124862,44792,16948,279813
33:31.2,46558,4387,12048,6919,12646,3857,660,280069
33:32.2,54567,57470,31242,37441,14945,6890,3479,277765
33:33.2,1704527,226424,107679,116850,59244,28965,17345,274949
33:34.2,105179,91326,33997,38432,49472,6435,3158,274181
33:35.2,668193,236316,143575,117799,81456,70845,21237,271621
33:36.2,254835,28402,47463,37050,49755,14913,3614,272389
33:37.2,45457,11676,9585,4131,6636,4341,260,275205
33:38.2,74827,27183,27359,56615,41404,9694,1739,275973
33:39.2,192711,51977,23806,23224,30473,5160,1875,276741
33:40.2,58470,11836,12069,25504,26642,5282,1123,279045
33:41.2,964035,13483,86874,409118,143154,50043,6155,279813
33:42.2,41987,6653,1640,5804,9835,5806,1477,278533
33:43.2,107465,64543,99917,65130,31192,12656,3883,278533
33:44.2,33045,8226,11720,4810,2249,728,230,274181
33:45.2,42847,6275,10758,7482,6041,1041,630,273157
33:46.2,727736,612616,110752,239549,110527,22974,13342,271109
33:47.2,34154,7048,3919,10218,12264,4039,1557,272645
33:48.2,56044,2317,3069,31236,26377,3667,905,278277
33:49.2,138299,68162,47218,10703,38812,13375,6097,279301
33:50.2,257864,44694,35759,105495,51144,14261,4539,281349
33:51.2,20671,4155,1796,3445,1677,667,257,277765
33:52.2,184412,11860,37970,70981,20469,6711,2363,274181
33:53.2,214197,44028,19870,22577,53958,15284,6543,274437
33:54.2,73798,12059,8688,31786,27470,3797,3301,275973
33:55.2,8933,18343,6838,11832,16922,3126,190,281349
33:56.2,31589,13705,6709,12567,7511,2257,647,282629
33:57.2,377481,28185,25423,43930,28306,7375,3053,279813
33:58.2,31543,8487,5532,9224,4650,2032,532,277509
33:59.2,407458,29485,73432,62529,19298,6262,1725,271109
34:00.2,384105,52892,19235,66025,64702,11705,3341,271109
34:01.2,1082123,363102,289289,266716,118506,58935,7431,271109
34:02.2,16469,5799,2893,1674,2456,942,145,271109
34:03.2,71779,36007,19969,10738,9401,4312,580,272645
34:04.2,17766,14474,4307,15967,18702,1368,606,275717
34:05.2,234064,13573,5823,31969,44798,5615,1931,277765
34:06.2,139379,2496,13402,53570,45114,4568,4244,281093
34:07.2,597256,52994,100244,158112,211913,40126,22110,283653
34:08.2,85315,89803,3513,22037,63145,12189,2237,282885
34:09.2,125400,36635,8948,9757,6904,2696,1006,279301
34:10.2,257908,73767,47184,12906,26426,9056,2200,275973
34:11.2,158184,40001,51773,16591,45946,4066,1534,274949
34:12.3,278888,59364,85082,15303,17238,6735,7087,269573
34:13.2,175428,29692,29129,60554,49400,12363,3612,273413
34:14.2,54494,40903,51666,21106,38532,3916,7216,276741
34:15.2,63562,9388,6935,17982,10015,1835,651,275973
34:16.2,121729,16522,16052,6131,8417,3260,1023,276741
34:17.2,42994,25348,12222,9023,7003,2730,490,274949
34:18.2,64808,31717,26673,46958,47082,6110,2672,275205
34:19.2,125469,87747,43331,24730,17326,11817,2016,274181
34:20.2,14025,3302,3321,5326,4979,881,203,277509
34:21.2,94518,61975,42506,66884,32591,11018,3906,278533
34:22.2,320642,27656,19365,42022,68593,11263,6985,277509
34:23.2,525495,107497,77481,203945,133558,29684,5124,279813
34:24.2,180176,32098,13796,24248,34640,13050,3732,279045
34:25.2,64126,20679,6178,4490,21236,3317,2385,279813
34:26.2,135496,59258,112884,41837,181056,62461,31089,282885
34:27.2,89788,33405,21179,36912,10116,6784,5673,279813
34:28.2,322122,261615,155156,79703,147126,41974,10050,280069
34:29.2,105926,6050,67639,60157,34317,6599,2210,280069
34:30.2,36333,6176,4756,1921,21201,2360,1188,279301
34:31.2,142194,31984,9451,6963,25568,3854,2945,281349
34:32.2,94359,121583,58772,102303,41499,6898,1509,281093
34:33.2,1218520,398124,511494,215146,270173,20092,17233,279301
34:34.2,134934,20544,8745,13016,7622,4463,775,273413
34:35.2,23751,11059,27824,18441,5928,3688,686,272645
34:36.2,242400,129032,55737,102274,109838,61925,7048,274181
34:37.3,91194,104588,33864,25386,38242,5570,15400,274437
34:38.2,13797,3774,3029,4830,2423,915,383,276741
34:39.2,60066,58229,11825,5787,42657,18827,1568,279813
34:40.2,219036,155605,145249,187396,267302,42209,12309,282117
34:41.3,22381,1649,3177,25615,5608,3555,586,282629
34:42.2,40795,5384,9268,14714,8971,1413,1672,283397
34:43.2,565739,125858,26497,136482,182865,55589,18603,282885
34:44.2,430004,82838,287469,177446,212154,41436,20282,281093
34:45.2,101287,21178,11816,22094,7041,3744,511,277509
34:46.2,231183,28456,44566,18982,28845,9258,2936,275973
34:47.2,13128,14355,1454,9476,5875,1436,387,275205
34:48.2,52496,7600,11585,6144,6285,1250,718,272645
34:49.2,98843,85728,17480,28908,26914,2608,1781,275205
34:50.2,89408,9364,13260,18658,12960,2095,655,275717
34:51.2,26099,10473,5281,5978,7024,1879,581,275205
34:52.2,11479,5394,2043,3803,2491,731,326,275973
34:53.2,269284,60762,45005,14343,57401,7380,1955,276485
34:54.2,198223,68673,22059,38988,32684,8227,2412,276485
34:55.2,188741,41612,27495,41916,19886,16209,2835,274949
34:56.2,9254,5916,7974,9292,10615,2741,913,277765
34:57.2,213507,46418,39631,56292,31911,5518,1099,276741
34:58.2,151506,61503,31951,19845,45650,14031,7196,278277
34:59.2,48043,11362,13429,8504,7880,5352,938,279045
35:00.2,107011,17385,12363,20111,6664,3089,480,273413
35:01.2,941484,126274,43764,139666,78656,36712,15589,272389
35:02.2,351702,92729,25855,46564,85512,20696,8275,272389
35:03.2,20830,1891,2025,5208,1895,428,231,271109
35:04.2,15022,12285,3546,12743,6627,2281,1770,274437
35:05.2,204981,95401,26496,52638,18455,8686,1568,274437
35:06.2,257894,61522,14756,46977,93155,31419,10501,275205
35:07.2,26597,8917,5767,6566,12211,2159,1158,278533
35:08.2,242604,234367,73341,37723,42435,16624,3869,275973
35:09.2,33911,3138,13941,10541,6363,2152,962,277765
35:10.2,25463,4108,3584,4380,2123,976,251,274437
35:11.2,25806,21909,7768,6718,4670,3218,1096,271621
35:12.2,188528,168007,40048,65261,46743,9817,3399,272645
35:13.3,277309,6058,52670,32254,49723,20016,2978,273157
35:14.2,505021,36094,49062,56377,52308,2996,1655,273413
35:15.2,795601,86031,117670,79408,224286,41750,10537,275717
35:16.2,204202,17014,27346,41606,16160,6756,2621,274437
35:17.2,237390,94401,15564,36427,39890,5998,995,273413
35:18.2,365154,96973,18901,52917,61642,17015,5414,274949
35:19.2,25980,13442,3596,15854,8692,2152,608,274949
35:20.2,146166,56314,15611,26942,32345,13402,2557,277509
35:21.2,17651,908,1910,3416,1710,844,129,276485
35:22.2,54507,4593,12276,10498,15833,3774,750,277765
35:23.2,298633,119564,25839,41234,27888,19952,6349,274949
35:24.2,306306,323109,177208,228785,178521,44575,4197,275205
35:25.2,252816,18265,32753,45115,34144,8740,3519,275973
35:26.2,158232,14655,44649,84968,24155,8883,4499,274181
35:27.2,101641,38166,9316,53977,35047,18892,12054,277509
35:28.2,142973,22441,18675,19705,10343,1826,848,274437
35:29.2,95635,78520,100028,40960,57174,10777,1978,275717
35:30.2,82069,5197,39841,87434,32200,14225,2040,277765
35:31.2,207588,121753,88854,37189,37188,5203,2014,275717
35:32.2,38233,85789,33330,49990,62886,5361,3786,281093
35:33.2,586752,97326,118021,99878,198310,49954,47977,281861
35:34.2,183715,75097,85879,48466,26577,15245,8951,278277
35:35.2,65278,8599,16946,30837,11548,7404,1909,279045
35:36.2,31143,6764,2264,7685,7088,1098,372,276741
35:37.2,178755,28275,86541,124557,306328,39039,13594,279813
35:38.3,45595,7353,5350,11683,12364,2994,2379,282629
35:39.2,18707,4108,1690,2926,1843,954,111,281349
35:40.2,576989,112720,288950,147226,136794,23113,11882,280069
35:41.2,79500,54487,69747,36876,42621,6544,3155,276485
35:42.2,277290,72928,60757,17590,41430,4854,2808,274949
35:43.2,84773,12696,29117,38134,23479,14842,2399,276485
35:44.2,47358,13597,46491,77224,96122,5047,2464,281349
35:45.3,176329,38937,10770,10389,41679,11663,5398,281093
35:46.2,83189,11693,7292,8130,20534,1595,672,282629
35:47.2,191894,40505,78317,54318,39977,6707,3491,281861
35:48.2,67209,35443,13896,23276,39948,14600,1828,279301
35:49.2,47806,7721,3968,11004,13465,1837,362,279813
35:50.2,524540,139091,364504,152115,129502,40928,6969,278533
35:51.2,84390,50824,65412,43996,46299,5740,2616,279813
35:52.2,249871,62932,246777,90900,199853,37720,25643,280069
35:53.2,22948,827,1902,3970,1231,586,283,276485
35:54.2,209746,22145,23745,41364,51999,13922,2105,277509
35:55.2,106516,4600,38435,61885,19154,4342,1987,275973
35:56.2,196578,46281,15389,41161,20091,5307,4331,271877
35:57.2,42501,97499,15294,37146,19952,15624,3124,274437
35:58.2,58859,90109,9985,85437,36461,12325,2009,274949
35:59.2,28192,14910,7777,7479,5736,2618,207,274437
36:00.2,136276,35984,9336,40702,24889,4199,3725,275973
36:01.2,121794,23665,30078,29022,30925,4880,2693,276741
36:02.2,207497,38851,4721,7061,73023,6445,13393,277509
36:03.2,235483,20547,33529,26674,37133,7566,1885,278277
36:04.2,44545,9761,12222,11049,7033,3311,619,276741
36:05.2,174199,121815,10699,47861,30334,14114,4236,275205
36:06.2,42926,27156,37055,29595,38930,8094,854,275973
36:07.2,213532,63695,64715,131350,113220,30123,4967,278277
36:08.2,28937,2956,2324,6060,6835,2108,113,279813
36:09.2,245130,19996,55196,115942,46139,9629,2998,281349
36:10.2,19791,35983,56776,17111,60388,9927,3952,282117
36:11.2,77625,26883,32146,8526,10937,2548,921,278533
36:12.2,97506,85820,64299,69888,17801,13586,5288,275717
36:13.2,59024,2717,32007,18446,18749,17029,4999,276485
36:14.2,91292,103226,28114,30122,31751,7474,917,273413
36:15.2,1183582,61898,187314,157502,259592,13915,13454,275717
36:16.2,159025,78249,18889,30450,28681,16518,2215,276741
36:17.2,764565,196651,94161,126310,140454,22911,8975,275717
36:18.2,43830,45014,14951,6638,3620,1711,464,272389
36:19.2,555556,75682,33088,78588,57369,6460,1298,269829
36:20.2,34419,12497,2713,8979,5541,2474,646,269829
36:21.2,275579,70247,20057,70021,43522,9932,1467,269573
36:22.2,156406,239345,105811,135233,134400,40419,7252,274949
36:23.2,1041009,94321,258039,153789,108810,47161,24867,274437
36:24.2,868067,235149,359152,185972,158739,66843,9107,274437
36:25.2,90160,40395,10560,12714,20335,7482,3497,275205
36:26.2,107570,91591,35243,58065,31855,5024,2971,273413
36:27.2,113335,33684,45018,15976,12114,2673,1416,272645
36:28.2,252136,513266,382229,127334,98376,27109,19414,272389
36:29.2,19931,2296,3052,3183,2165,578,213,271109
36:30.2,163610,55926,16024,20986,73292,4474,2208,273157
36:31.2,46893,91541,33735,22465,30157,16516,2250,275717
36:32.2,50403,39229,26945,51226,30101,13479,2171,278277
36:33.2,29927,7018,3022,8314,4318,3347,643,279045
36:34.2,405512,119094,60306,33819,48054,18918,2570,275717
36:35.2,181710,43989,23247,185994,136427,15378,10457,278533
36:36.2,59091,10776,11855,10390,3681,2773,1548,274437
